time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1718111868468985600,293.17398559570313,4.044923782348633,0.9530729055404663,2.5,3.9000000953674316,7.689394950866699,271.01019287109375,824.16162109375,77.7142591,13.1660278
1718111869469325300,294.1743251953125,6.699427604675293,0.9765470623970032,2.5,3.9000000953674316,7.7490129470825195,270.01434326171875,824.61474609375,77.714187,13.1660293
1718111870469409500,295.17440942382814,6.656485080718994,0.9765625596046448,2.5,3.9000000953674316,7.799172401428223,269.0142517089844,825.155029296875,77.7141145,13.166029
1718111871468981800,296.1739816894531,3.991180896759033,0.9544592499732971,2.5,3.9000000953674316,7.829564571380615,268.00518798828125,825.579345703125,77.7140419,13.1660277
1718111872468954400,297.1739543457031,6.62111759185791,0.9765503406524658,2.5,3.9000000953674316,7.839689254760742,270.95745849609375,825.9951171875,77.7139689,13.1660295
1718111873469467400,298.17446728515625,6.594515323638916,0.9765873551368713,2.5,3.9000000953674316,7.869528770446777,270.013671875,826.492431640625,77.7138949,13.1660316
1718111874469624300,299.1746242675781,6.6187424659729,0.9765591025352478,2.5,3.9000000953674316,7.840454578399658,269.014404296875,826.8873291015625,77.7138227,13.1660315
1718111875469028900,300.17402880859373,3.9174463748931885,0.9568873047828674,2.5,3.9000000953674316,7.8301920890808105,269.0001220703125,827.399169921875,77.7137493,13.1660311
1718111876469371100,301.17437109375,6.626906394958496,0.9765139818191528,2.5,3.9000000953674316,7.829940319061279,269.98583984375,827.655029296875,77.7136785,13.1660324
1718111877469355300,302.17435522460937,6.612720012664795,0.9764968752861023,2.5,3.9000000953674316,7.849690914154053,270.0000305175781,828.120361328125,77.7136054,13.1660339
1718111878469700900,303.17470092773436,3.8609399795532227,0.953196108341217,2.5,3.9000000953674316,7.8696746826171875,270,828.435302734375,77.7135331,13.1660339
1718111879469250300,304.17425024414064,6.4817633628845215,0.9765046238899231,2.5,3.9000000953674316,8.007720947265625,269.0140380859375,828.4390869140625,77.713459,13.1660336
1718111880469746000,305.1747458496094,6.337277412414551,0.9765276312828064,2.5,3.9000000953674316,8.187030792236328,269.00018310546875,828.5804443359375,77.7133842,13.1660326
1718111881469779700,306.17477978515626,3.790128231048584,0.9561384320259094,2.5,3.9000000953674316,8.347472190856934,268.9997863769531,828.7718505859375,77.7133072,13.166031
1718111882469102600,307.1741025390625,6.161631107330322,0.976577639579773,2.5,3.9000000953674316,8.42873477935791,269.0000915527344,828.740966796875,77.7132268,13.1660314
1718111883469632000,308.17463208007814,6.133794784545898,0.9765229225158691,2.5,3.9000000953674316,8.459466934204102,270.9722595214844,828.6923828125,77.7131471,13.1660333
